,MP,ORtg,%Ps,Pts,OR,DR,A,TO,Blk,Stl,PF,2Pt %,3Pt %,FT %,2Pt %Att,3Pt %Att,FT %Att,Pnts-Prev,Marg
Connecticut 2014,14.137500000000001,59.291666666666664,10.512500000000001,5.072916666666667,0.5979166666666668,1.6104166666666668,0.8895833333333334,0.80625,0.4395833333333334,0.48958333333333326,1.2791666666666666,0.2949118907712658,0.1494863065175565,0.28657530548155546,0.07083333333333335,0.07083333333333333,0.07083333333333333,0.24583333333333335,7.424999999999998
Creighton 2014,16.25923520923521,77.9023088023088,13.63766233766234,6.2278499278499275,0.5621933621933621,1.938095238095238,1.62979797979798,0.9796536796536796,0.09682539682539683,0.3856421356421356,1.2256132756132756,0.3162946816491189,0.21740674889484415,0.30566413204400217,0.08153014106987568,0.08793321999249575,0.08171208429469433,-0.9943722943722944,11.544733044733045
Dayton 2014,14.966216216216218,66.78828828828829,12.720720720720722,5.454954954954956,0.7162162162162162,1.6531531531531531,0.9707207207207208,0.8716216216216215,0.19144144144144148,0.4324324324324325,1.4887387387387385,0.35360522860522864,0.15294434044434044,0.3228621478621479,0.07432432432432433,0.07432432432432433,0.07432432432432433,-0.49549549549549554,5.135135135135136
Delaware 2014,18.94571428571429,66.62571428571428,12.765714285714285,7.602857142857142,1.0542857142857143,2.5942857142857143,1.302857142857143,1.0257142857142858,0.40285714285714286,0.6771428571428572,1.7657142857142856,0.30356730384461483,0.11755328798185942,0.34822451171610835,0.10639928283446728,0.07313958698370926,0.10703265891018394,0.10857142857142861,4.394285714285714
Duke 2014,16.686309523809523,73.03339947089948,12.393055555555556,6.569907407407407,0.8568121693121692,1.9332010582010584,1.141137566137566,0.8318121693121693,0.27037037037037037,0.5587962962962961,1.5954365079365076,0.3112284354301161,0.17886902137398167,0.3007076455290741,0.09067192437963671,0.08825965923294067,0.08005869212448198,-0.005291005291005281,11.300529100529099
Eastern Kentucky 2014,19.27647058823529,86.53823529411764,14.055882352941177,7.632352941176469,0.5529411764705883,1.6941176470588233,1.414705882352941,0.9941176470588236,0.1941176470588235,0.8411764705882353,1.997058823529412,0.4020619005177829,0.23810436295730417,0.4169048680078092,0.09705882352941178,0.09705882352941177,0.09705882352941173,0.08235294117647059,8.14705882352941
Florida 2014,12.416262416262414,56.11648186648187,9.925675675675675,3.7692307692307696,0.7223954723954723,1.5431970431970434,0.9833679833679834,0.7390274890274892,0.25687225687225684,0.4672557172557173,1.0688958188958189,0.24870662995662998,0.09886761761761763,0.20256973381973378,0.06029032338745232,0.04785293928825718,0.062038104662905345,-0.02979902979902982,13.17307692307692
George Washington 2014,15.572773186409547,61.31037649219468,10.770661157024795,5.325987144168963,0.8774104683195592,1.9221763085399453,1.1163911845730028,0.9517906336088156,0.35491276400367305,0.5493572084481175,1.4267676767676767,0.2912648760789257,0.11638899820718004,0.2606727447636539,0.07902696934742727,0.057245668452201186,0.07740663431564657,-0.0950413223140496,7.219696969696968
Gonzaga 2014,12.3890873015873,57.49788359788359,9.959986772486772,4.422883597883598,0.46620370370370373,1.3470899470899473,0.939351851851852,0.725330687830688,0.24232804232804236,0.45740740740740743,1.0633597883597885,0.28693994470519113,0.10976757369614513,0.2309778672973117,0.06378042891278407,0.06436927812932329,0.0620882876332898,-0.051190476190476196,14.196825396825401
Harvard 2014,15.182211538461537,58.99358974358975,11.551442307692309,5.5546474358974365,0.5658653846153846,1.6243589743589741,1.102724358974359,0.9673076923076924,0.3060897435897436,0.614423076923077,1.3668269230769232,0.2732747812194928,0.11327864265364267,0.30726655644924883,0.08616176388535784,0.06575450741392114,0.08128475097909475,-0.09358974358974358,8.814423076923077
Iowa 2014,13.943722943722944,71.08225108225108,12.077922077922079,5.673160173160172,0.8268398268398268,1.785714285714286,1.1212121212121213,0.7813852813852814,0.3484848484848485,0.5021645021645023,1.2402597402597404,0.3308325746808317,0.13985088985088984,0.34270214513721015,0.06926406926406928,0.06926406926406926,0.06926406926406926,0.13852813852813856,11.545454545454543
Iowa St. 2014,17.1501443001443,74.48015873015873,12.015800865800866,6.3958152958152965,0.902020202020202,2.412049062049062,1.3814574314574315,0.7993506493506495,0.25086580086580085,0.5017316017316017,1.5304473304473305,0.34296579182401693,0.1843595952308073,0.30174614606973915,0.08271703495502361,0.07028308441773673,0.0886369535544762,-0.0935064935064935,8.146031746031747
Kansas 2014,12.758197208197206,59.26541596541596,11.326314226314226,4.968775368775368,0.7150826650826652,1.5773405273405272,0.8719120219120218,0.861886611886612,0.3945632445632445,0.41457941457941455,1.386357786357786,0.30587057749738206,0.11960989246703532,0.28444137327595975,0.06667000954367822,0.06879564439755864,0.07282427663104081,-0.10548790548790549,9.701508101508104
Kansas St. 2014,14.19805194805195,62.67323232323233,11.636291486291485,4.782395382395383,0.7616161616161617,1.521861471861472,1.1186868686868687,0.8238095238095239,0.16226551226551228,0.46782106782106775,1.3711399711399712,0.2821297753873512,0.117055311411372,0.27314753648628104,0.06743880751060706,0.0743504635766784,0.06883576889517369,-0.3874458874458874,6.239393939393939
Kentucky 2014,14.3125,57.537499999999994,10.120833333333332,5.372916666666666,0.9375,1.7541666666666664,0.8145833333333333,0.8458333333333333,0.43958333333333327,0.33541666666666664,1.3354166666666665,0.2640440115440115,0.10486990440115439,0.28200517697494293,0.07083333333333335,0.07083333333333335,0.07083333333333332,-0.1416666666666667,7.875
Louisiana Lafayette 2014,16.242857142857144,64.85714285714285,11.700000000000001,6.50952380952381,0.9642857142857143,1.833333333333333,1.0976190476190475,1.0714285714285712,0.3214285714285714,0.5761904761904763,1.6690476190476191,0.29322660564450703,0.16210034013605443,0.31752795137193635,0.08095238095238096,0.08095238095238096,0.08095238095238093,-0.34761904761904766,6.057142857142857
Louisville 2014,14.11346153846154,71.11169438669438,12.179313929313928,5.232900207900209,0.8308731808731807,1.4999480249480248,0.8840956340956342,0.7330561330561332,0.23934511434511435,0.7371101871101872,1.2820166320166317,0.3129808953113609,0.14300078502001579,0.28026642413661645,0.06898965407395616,0.07751288007626893,0.0675729565868646,0.4867983367983368,16.10343035343035
Manhattan 2014,16.52777777777778,75.06060606060606,13.98989898989899,6.252525252525253,0.8661616161616164,1.8232323232323229,1.0656565656565655,1.126262626262626,0.49242424242424243,0.6691919191919191,1.9469696969696966,0.3086886600311288,0.1478820492078068,0.3515676490275421,0.08080808080808081,0.08080808080808081,0.08080808080808079,0.07070707070707082,7.151515151515152
Massachusetts 2014,17.699724517906336,64.1184573002755,12.520661157024792,6.713498622589532,0.8650137741046833,2.162534435261708,1.3415977961432506,1.1818181818181819,0.48760330578512395,0.6005509641873279,1.7300275482093668,0.33302208581134196,0.12920875420875422,0.3220965061874153,0.0881542699724518,0.0881542699724518,0.0881542699724518,-0.1873278236914601,5.181818181818181
Memphis 2014,16.105020796197262,70.03773024361259,13.142008318478908,6.436423054070112,0.8100118835412953,1.8241235888294711,1.4913844325609034,1.176916221033868,0.3611111111111111,0.7485145573380869,1.539661319073084,0.3819088805497005,0.13161535022051957,0.3094722262948644,0.08381288248621174,0.08030665338184542,0.07946358606801052,-0.13458110516934052,7.981580510992274
Mercer 2014,16.250000000000004,82.61574074074075,13.655092592592593,6.222222222222222,0.7754629629629629,1.879629629629629,1.2893518518518519,0.9259259259259259,0.33101851851851855,0.474537037037037,1.439814814814815,0.371304942485498,0.1723000893139782,0.33271802785691673,0.0787037037037037,0.07870370370370368,0.0787037037037037,-0.2407407407407407,12.194444444444445
Michigan 2014,15.040401940401944,74.8945252945253,10.926749826749827,4.852875952875953,0.7283437283437284,1.6049203049203047,0.8325017325017324,0.6142065142065142,0.16763686763686764,0.39868329868329877,1.0612612612612613,0.3014282881590574,0.1754053229053229,0.23231990981990985,0.06268632827466343,0.07426936771878305,0.06271664380423071,-0.09577269577269579,9.437006237006237
Michigan St. 2014,14.455531189083821,59.12268518518518,10.969176413255362,4.986720272904483,0.704069200779727,1.6329191033138402,0.9061890838206627,0.959551656920078,0.31712962962962954,0.5693226120857701,1.3066520467836258,0.31079815417513207,0.14504891665893127,0.2624892935199952,0.06795706784628307,0.08272131380494545,0.06685083117561781,-0.14619883040935674,8.541666666666666
Milwaukee 2014,15.109890109890106,53.248351648351644,10.525274725274725,5.301098901098901,0.5890109890109889,1.6395604395604395,1.0175824175824177,0.9846153846153844,0.18241758241758238,0.43076923076923074,1.3516483516483517,0.2850368678940108,0.163147249575821,0.27320635408547495,0.07472527472527472,0.07472527472527471,0.0747252747252747,-0.7428571428571432,0.45714285714285724
Mount St. Mary's 2014,16.224747474747474,67.50252525252526,11.89141414141414,6.146464646464646,0.6540404040404041,1.6641414141414144,0.9494949494949495,0.9444444444444443,0.24494949494949494,0.5782828282828283,1.5,0.2753131758813577,0.16132016132016133,0.30678092785935923,0.08080808080808081,0.08080808080808081,0.0808080808080808,-0.24242424242424243,-1.6666666666666667
Nebraska 2014,17.511363636363637,68.47727272727273,13.522727272727273,5.875,0.6477272727272727,1.9829545454545454,0.84375,0.9346590909090909,0.2585227272727273,0.6022727272727273,1.7840909090909092,0.30805396836897503,0.1422573953823954,0.30111169150493317,0.08806818181818182,0.08806818181818182,0.08806818181818181,-0.14772727272727273,2.0625
New Mexico 2014,15.802062643239116,61.81512605042016,11.414132925897631,5.092895339954163,0.7529411764705881,2.0794499618029034,1.1575248281130632,0.8647822765469825,0.32880061115355236,0.4368220015278838,1.3996180290297937,0.31564150941156294,0.11867982624285144,0.3062241247420774,0.07704234467067636,0.07090377013643764,0.07697310290845327,-0.19831932773109243,7.37440794499618
New Mexico St. 2014,15.163997113997114,63.491774891774895,11.825541125541127,5.2429292929292926,0.7976190476190476,1.6461760461760464,0.8792929292929293,0.9877344877344876,0.44300144300144306,0.42604617604617606,1.190909090909091,0.2954385759742903,0.1371533360819075,0.28946901503178557,0.07410645411681273,0.08230361429987477,0.07550577305688574,-0.23737373737373743,7.282828282828282
North Carolina 2014,12.965686274509807,60.433006535947705,11.394063180827887,4.347630718954249,0.8044662309368191,1.6198257080610023,0.9422657952069716,0.8989651416122003,0.30174291938997827,0.474264705882353,1.2163671023965144,0.3269813970659989,0.055012514264965236,0.22506865260133235,0.07009227359693042,0.03413756205878591,0.06111843279564993,-0.24591503267973858,7.36710239651416
North Carolina Central 2014,16.382352941176467,67.79656862745098,12.019607843137257,5.965686274509803,0.8088235294117648,1.754901960784314,1.1887254901960784,0.9093137254901961,0.3235294117647059,0.6299019607843137,1.575980392156863,0.32327435636259166,0.14939461410049645,0.3149035798960107,0.08088235294117646,0.08088235294117646,0.08088235294117646,0.08823529411764702,14.941176470588234
North Carolina St. 2014,19.703615520282188,88.54523809523809,13.987301587301587,6.133950617283951,0.9450617283950619,2.015167548500882,1.0992063492063493,0.902910052910053,0.4027336860670194,0.445326278659612,1.8520282186948853,0.39787489675717186,0.11950534890349705,0.34130651413058816,0.08536480349446683,0.07930330260888069,0.0860181410866525,-0.10970017636684297,2.5849206349206346
North Dakota St. 2014,20.511784511784512,91.51178451178453,14.754208754208756,7.848484848484848,0.845117845117845,2.2794612794612794,1.1986531986531985,0.9797979797979798,0.4579124579124579,0.6632996632996633,1.8114478114478116,0.4448695758039192,0.1566741246034175,0.38675687854980784,0.10437710437710436,0.10437710437710439,0.10437710437710437,0.28282828282828276,10.363636363636362
Ohio St. 2014,17.597854997855,80.90587730587731,14.755469755469754,5.357528957528958,0.7896181896181896,1.8650364650364648,1.1982839982839981,0.9744315744315745,0.4082368082368082,0.631059631059631,1.5138567138567138,0.37298653631986967,0.18213533570676427,0.32734806234806235,0.07581821047383534,0.08668846688721721,0.08536506262542652,0.12972972972972974,10.004375804375805
Oklahoma 2014,15.774905303030303,69.25501893939393,12.159564393939394,4.865530303030303,0.8013257575757574,1.8897727272727274,1.1582386363636368,0.9586174242424242,0.25643939393939397,0.5525568181818181,1.5223484848484847,0.2947880570607843,0.14145292207792207,0.34011561302754484,0.0630831867624487,0.07125804124867582,0.07520198888345729,-0.2992424242424242,5.436079545454545
Oklahoma St. 2014,14.29473467708762,52.43802276155217,9.985122720416838,5.458864664747017,0.5723296311531606,1.596805155628685,0.9276703688468394,0.8553407376936788,0.28842725901549426,0.5067187714246537,1.2815028109145756,0.23541912994298844,0.11166856019797196,0.2783883824556387,0.07588557699292449,0.10889987593867954,0.08642811335030862,-0.12038941450706156,10.141299876593992
Oregon 2014,16.877432742138627,75.730186030186,14.306737142031261,6.6603452191687476,0.7416575475399004,1.7294943530237645,1.0635806165217927,1.0689715689715689,0.2753948753948754,0.7452522040757334,1.59197035079388,0.3483526470587204,0.18039690673380515,0.3558867866806683,0.08490218942636135,0.09647562723783407,0.08059179633545967,-0.09664897900192017,7.512512130159189
Pittsburgh 2014,17.90190417690418,87.87291154791154,15.423778323778325,5.756019656019656,0.889079989079989,1.7837428337428338,1.3814769314769315,0.9114182364182366,0.2374761124761125,0.6552484302484304,1.606060606060606,0.38626391876391886,0.1813280975780976,0.3798665430483612,0.08319230602538154,0.07991454715571641,0.08409785053900609,-0.037387387387387436,12.629101829101831
Providence 2014,20.114285714285714,66.73714285714286,11.917142857142856,7.097142857142856,1.0485714285714285,2.248571428571428,1.3257142857142854,1.1085714285714285,0.47142857142857136,0.5428571428571428,1.6799999999999997,0.307817476174619,0.14713492063492065,0.36330273444183214,0.09714285714285714,0.09714285714285713,0.09714285714285714,-0.18857142857142867,3.571428571428572
Saint Joseph's 2014,17.52673796791444,61.36363636363637,11.291443850267381,6.262032085561497,0.748663101604278,2.1363636363636362,1.2352941176470584,1.0641711229946524,0.4037433155080214,0.39304812834224595,1.3796791443850267,0.2969328576948898,0.17049920519171857,0.2911686056071083,0.08823529411764706,0.08823529411764706,0.08823529411764706,-0.53475935828877,4.205882352941176
Saint Louis 2014,14.754469060351413,61.82605042016806,11.791061879297173,5.004583651642475,0.5970970206264323,1.615278838808251,1.0106951871657754,0.8751718869365926,0.1588235294117647,0.5192513368983956,1.2565317035905272,0.3218294660521551,0.15702444614209318,0.28853778977155603,0.07182981096077248,0.07202924354801211,0.07012608223454976,-0.3941940412528648,9.350802139037434
San Diego St. 2014,14.301247771836007,66.04634581105168,10.997326203208557,4.02020202020202,0.818033273915627,1.6201723113487818,0.7133095662507427,0.7547534165181223,0.34090909090909094,0.4650920974450386,1.1827094474153297,0.29246112663002144,0.08878125324203756,0.23785694565551962,0.06411444715441356,0.055100358665552955,0.061445375068785335,0.1024955436720143,10.64795008912656
Stanford 2014,15.25,56.46064814814815,10.520833333333334,5.606481481481482,0.6435185185185185,1.7523148148148142,0.8935185185185187,0.8449074074074076,0.32407407407407407,0.3796296296296297,1.3726851851851851,0.26544467620856516,0.13642250881834214,0.2856984258025925,0.0763888888888889,0.0763888888888889,0.07638888888888888,-0.2824074074074074,4.472222222222221
Stephen F. Austin 2014,14.452747252747251,67.35164835164835,11.389010989010988,5.536263736263736,0.8307692307692308,1.4263736263736269,1.2000000000000002,0.7824175824175822,0.21978021978021975,0.5494505494505494,1.4945054945054943,0.3214046667618096,0.14967508681794398,0.3150387280607061,0.0725274725274725,0.07252747252747255,0.07252747252747253,-0.02637362637362645,13.057142857142852
Syracuse 2014,13.45909090909091,57.458823529411774,9.38422459893048,4.263502673796792,0.8473262032085561,1.455614973262032,0.7887700534759357,0.6136363636363638,0.4272727272727273,0.5545454545454546,1.147058823529412,0.26819260079172474,0.10291274085391731,0.22345602703891473,0.06846328293759683,0.04796687249007787,0.06782797735405997,0.7363636363636363,9.075935828877004
Tennessee 2014,13.945945945945946,58.876751751751755,10.19413163163163,5.065377877877879,0.8856356356356359,1.6862487487487485,0.8464089089089089,0.7400525525525526,0.3606106106106106,0.39777277277277284,1.1567192192192193,0.26681302696417075,0.10808134072022961,0.25815783315783314,0.07186488269620007,0.06849107523950902,0.0727721287984973,0.0366616616616617,9.241241241241239
Texas 2014,18.85142857142857,79.61714285714285,14.971428571428572,6.974285714285715,1.2314285714285715,2.4,1.202857142857143,1.1342857142857141,0.5628571428571428,0.5428571428571429,1.7857142857142854,0.3783921754936792,0.1420657596371882,0.3865333951762523,0.09428571428571429,0.0942857142857143,0.09428571428571428,-0.05714285714285707,3.8571428571428568
Texas Southern 2014,19.611764705882354,73.89411764705882,13.588235294117647,7.397058823529413,0.9176470588235291,2.255882352941177,1.3647058823529412,1.2676470588235293,0.3558823529411764,0.4470588235294117,1.5676470588235294,0.3277710854997601,0.15649318818436467,0.37793244337361986,0.09705882352941175,0.09705882352941178,0.09705882352941177,-0.9294117647058823,2.4705882352941173
Tulsa 2014,17.6524064171123,76.71657754010695,14.711229946524064,6.4197860962566855,0.802139037433155,2.0641711229946527,1.1016042780748663,0.9866310160427806,0.3288770053475935,0.6096256684491979,1.863636363636364,0.35925653001187763,0.15187908496732025,0.3714565403402302,0.08823529411764706,0.08823529411764706,0.08823529411764706,-0.09625668449197865,5.558823529411765
UCLA 2014,17.873281853281853,72.75127413127414,13.09111969111969,6.579613899613899,0.6564478764478765,2.2156756756756755,1.1810038610038611,0.8808494208494209,0.3467181467181467,0.7412355212355213,1.43976833976834,0.3631332895975753,0.17188916467487894,0.3345144842287699,0.08266941195939462,0.10351252786988141,0.08552629249766014,0.4142084942084942,7.4420077220077205
VCU 2014,14.819047619047618,70.40780423280422,13.69761904761905,5.599338624338624,1.0794312169312168,1.5268518518518521,0.8993386243386242,0.8884259259259258,0.31263227513227515,0.8377645502645502,1.5868386243386245,0.3142910265256495,0.1328639403292181,0.3147121274155004,0.08129285936364274,0.06123484060533781,0.08135456363110906,0.523941798941799,10.830952380952382
Villanova 2014,19.58529411764706,82.16764705882352,15.594117647058823,6.644117647058823,0.7558823529411764,1.9500000000000004,1.3,1.3117647058823532,0.2558823529411765,0.711764705882353,1.938235294117647,0.3530557528784173,0.19394641306406016,0.4005923325040972,0.08391963965789036,0.11570162452139968,0.09703166230694399,-0.6882352941176471,6.258823529411764
Virginia 2014,15.218468468468467,64.17342342342342,12.123873873873874,5.033783783783784,0.7004504504504506,1.7702702702702702,0.9977477477477477,0.7590090090090089,0.2995495495495496,0.4031531531531531,1.2184684684684683,0.2949531512031512,0.1298244673244673,0.2931595461007226,0.07657657657657659,0.07657657657657656,0.07657657657657659,-0.11261261261261261,9.78378378378378
Weber St. 2014,17.88856304985337,70.61876832844575,13.070381231671554,6.4369501466275665,0.6715542521994133,2.1994134897360706,1.1730205278592374,1.0850439882697946,0.3519061583577712,0.3607038123167155,1.5865102639296185,0.3096892517713632,0.1733649862682121,0.34365431148624853,0.08797653958944282,0.08797653958944282,0.08797653958944283,-0.7448680351906158,6.516129032258065
Western Michigan 2014,15.125874125874125,55.167832167832174,10.116550116550115,5.403263403263404,0.6223776223776224,1.7435897435897434,0.8484848484848485,1.0163170163170163,0.2564102564102564,0.4405594405594406,1.358974358974359,0.27957241677337374,0.12482534300716118,0.2783721911344289,0.07459207459207459,0.0745920745920746,0.0745920745920746,-0.6386946386946387,4.909090909090908
Wichita St. 2014,10.576745014245015,54.45744301994302,9.261217948717949,3.4200498575498575,0.6465455840455842,1.242877492877493,0.5154914529914529,0.5503917378917379,0.2847222222222222,0.30395299145299143,1.0612535612535614,0.25268342768342766,0.09667192375525707,0.20418915575165578,0.05262781204937849,0.047100399870732994,0.050697622558713046,0.07656695156695156,11.307692307692307
Wisconsin 2014,15.635488721804515,69.1590977443609,11.233984962406016,5.069849624060151,0.533609022556391,1.5337593984962405,1.0605263157894738,0.687593984962406,0.19278195488721803,0.4543609022556391,1.23609022556391,0.33255251223296334,0.19374286907745555,0.24001853021910521,0.06482489909978993,0.08151132602019547,0.06880857074549775,-0.08090225563909775,8.410827067669173
Wofford 2014,17.476584022038566,76.15977961432507,13.537190082644628,5.917355371900826,0.8016528925619837,1.8760330578512396,1.1212121212121213,0.8898071625344354,0.1460055096418733,0.5537190082644629,1.5206611570247934,0.3462423094289891,0.16123901351174078,0.29730639730639724,0.08815426997245181,0.08815426997245178,0.0881542699724518,-0.38016528925619836,5.090909090909092
Xavier 2014,19.411764705882355,80.13235294117648,14.755882352941176,6.991176470588236,0.9205882352941176,2.2470588235294118,1.4323529411764704,1.15,0.2823529411764706,0.5558823529411765,1.9205882352941175,0.38885914738855915,0.16008986928104577,0.3434818564749361,0.09705882352941175,0.09705882352941177,0.09705882352941177,-0.6235294117647059,4.147058823529412
