,MP,ORtg,%Ps,Pts,OR,DR,A,TO,Blk,Stl,PF,2Pt %,3Pt %,FT %,2Pt %Att,3Pt %Att,FT %Att,Pnts-Prev,Marg
Clemson,18.1272112448583,83.13516029159409,15.33345186047392,6.861442482398365,0.8320483035556564,2.068597641759406,1.184668281727105,1.0400451396774928,0.36415543694955455,0.5659838935574228,1.6820323737603147,0.3758486968727278,0.18374895223240814,0.39384326470110786,0.10519893700342693,0.0762443798274507,0.1025899550403733,-0.21981161834103008,10.244813195548492
College of Charleston,20.624911493895453,92.14473613136715,15.799116690827919,8.300424026359856,0.8310062614875449,2.4328152897671615,1.5171417163395773,1.0974479584105252,0.3497691906782816,0.6698777046370629,1.8563065982852078,0.38081506516221303,0.24393033458825067,0.3537987610848574,0.10669623672097873,0.13019003957170597,0.10191123679598837,-0.15560212619036154,11.92688921298547
Creighton,13.061433836433835,56.75633263133263,10.301105651105654,5.001131976131976,0.5473031473031473,1.5837750087750093,1.2004972504972504,0.8574997074997076,0.17612905112905108,0.4309231309231309,1.129021879021879,0.2732156070467759,0.18250075224912887,0.24240414811843383,0.05816865023757674,0.08340677828496462,0.06271171284232939,-0.5008950508950508,7.978477828477828
Davidson,20.369581724581725,79.41467181467183,14.268611647361647,6.622265122265122,0.7839237451737451,2.240075611325612,1.418542471042471,1.116270913770914,0.3539317889317889,0.7360312097812097,1.6159507722007722,0.35282004610129614,0.2026588764088764,0.3144601400851401,0.0931914092530763,0.11562830704098456,0.09189618106809212,-0.052615830115830126,9.190201093951094
Duke,7.9220899220899215,30.447468447468452,5.693620193620195,2.657741657741658,0.2861672861672862,0.7380352380352381,0.8781473781473782,0.593954093954094,0.12824712824712825,0.18165018165018168,0.8742098742098743,0.17723800223800223,0.08715796215796216,0.19060854060854057,0.032402651916250726,0.03505472558028149,0.044884488159791014,-0.5681135681135682,9.73131523131523
Florida,13.774410774410773,67.78198653198653,10.876262626262625,5.065235690235691,0.6161616161616162,1.651936026936027,0.9511784511784512,0.7264309764309765,0.3543771043771044,0.5643939393939393,1.3156565656565657,0.35565526294692956,0.14593062544451432,0.30813091229757894,0.056778240917938205,0.0752320217967979,0.06032261684748671,0.3846801346801347,9.67550505050505
Florida St.,11.257142857142858,62.179591836734694,9.946938775510205,4.073469387755102,0.6081632653061223,1.195918367346939,0.7142857142857143,0.6040816326530613,0.21632653061224483,0.46530612244897956,1.1346938775510205,0.367293488824101,0.11124878522837708,0.2538678328474247,0.050872640878455645,0.04374171690532155,0.04828998159526258,0.15510204081632653,10.542857142857144
Georgia St.,18.771774467362704,73.94485400220695,12.655095068330363,7.4131949749596835,0.9919467787114846,2.20456667515491,1.3390374331550803,1.0575969781852135,0.3229670656141244,0.5793077837195485,1.637537136066548,0.33266273198608626,0.16360421119779409,0.3097602327644345,0.09029142717114241,0.09760102917357842,0.08844468288488538,-0.3106442577030812,5.503957643663527
Gonzaga,7.411718398560503,36.59896536212326,5.8798920377867745,2.8730319388214127,0.44073324336482234,1.2205353126405758,0.34919028340080976,0.417004048582996,0.20985155195681512,0.3269230769230769,0.7345928924876294,0.2329673007304586,0.10810305678726732,0.15139701104613387,0.0377913623206542,0.031053370183740613,0.0355530443297685,0.23954116059379219,18.64349977507872
Houston,20.292273042273038,83.005313005313,15.72043197043197,7.053707553707553,0.9965349965349966,2.515881265881266,1.5009817509817511,1.2206052206052207,0.6094363594363593,0.6687456687456688,1.6817394317394319,0.3937858405524318,0.1468801218801219,0.3976501851501852,0.11239911598229385,0.09144320548519833,0.10966292158650462,0.11515361515361514,7.242550242550245
Iona,12.274603174603174,54.57258297258298,7.261327561327562,4.494083694083694,0.3453102453102453,1.4372294372294372,0.6382395382395382,0.5821067821067821,0.1401154401154401,0.40779220779220776,1.1952380952380952,0.2332046657046657,0.185464425745811,0.2124771524771525,0.04162843271092264,0.07083413195539329,0.04382709968830151,-0.06839826839826836,4.878787878787879
Kansas,5.898538011695907,25.878070175438598,4.62953216374269,1.7517543859649123,0.2108187134502924,0.6154970760233918,0.43157894736842106,0.39824561403508774,0.15555555555555556,0.18830409356725147,0.62046783625731,0.1608357699805068,0.09578460038986354,0.10091861598440544,0.021944282172195607,0.03463747455129468,0.027083437756563307,-0.10877192982456141,8.61812865497076
Kansas St.,21.42830687830688,78.20952380952382,15.101190476190474,7.519973544973546,0.792989417989418,2.135185185185185,1.4845238095238094,1.2235449735449733,0.3566137566137566,0.8792328042328043,1.928042328042328,0.3732623409805949,0.23702003023431595,0.3582889729318301,0.10327908868620088,0.12781944379724797,0.09681018482152037,0.024603174603174627,3.720238095238095
Kentucky,13.621965944272448,58.5940350877193,10.568121775025798,4.906135190918473,0.9423323013415891,1.8297471620227035,0.9705727554179567,0.9745098039215687,0.3941228070175438,0.47770897832817344,1.3119969040247677,0.29172607692310387,0.12791972578505087,0.24992503762434104,0.07048237948333451,0.04396772766228318,0.07211964143013519,-0.20535603715170275,7.658875128998967
Lipscomb,15.248301698301699,75.95957375957377,13.372261072261072,5.5081501831501845,0.8156510156510156,1.6094488844488843,1.161080586080586,0.9174075924075924,0.2916167166167166,0.6686813186813187,1.4186563436563437,0.323169021831905,0.12886332150755225,0.2925746746385483,0.07038736310074133,0.08800037053183665,0.07467843828502548,0.08578088578088575,9.351948051948053
LIU Brooklyn,18.418650793650794,78.25888888888889,14.266507936507935,6.63547619047619,0.7674603174603175,2.0633333333333335,1.418095238095238,1.157857142857143,0.40698412698412695,0.6614285714285714,1.2539682539682542,0.3733021160937827,0.18651110485634292,0.35971749811035525,0.09122920610891903,0.11617868835298636,0.08247283719381004,-0.17888888888888907,7.826984126984127
Loyola Chicago,20.808789249965724,80.4944924356689,16.143630878925,7.771253256547376,0.9976004387769095,2.4169751816810643,1.5987133781251428,1.3941222176516292,0.4642579642579643,0.8291740938799763,1.7288038758626991,0.3917213177265625,0.16243288755543658,0.3726214367925599,0.11334936706844469,0.09272620426356869,0.11553340837989788,-0.20138031902737788,8.326168929110107
Marshall,18.08974358974359,75.52546296296298,12.529380341880342,6.707621082621084,0.8390313390313392,2.1955128205128203,1.1109330484330486,0.8525641025641025,0.3101851851851852,0.5391737891737892,1.2516025641025639,0.3733120183503955,0.15104399843983177,0.31759837384837386,0.09294630046417733,0.09233743029202311,0.09344905205044397,-0.006410256410256425,9.688390313390315
Miami FL,13.84230055658627,64.84267161410018,12.013729128014843,5.251205936920222,0.6538033395176253,1.3836734693877553,0.9403834260977117,0.7736549165120593,0.26011131725417436,0.4701298701298701,1.1410018552875696,0.31845613570103365,0.14550514420644292,0.2984490576420075,0.0721256348510585,0.07349759719539421,0.07607458561568141,-0.08682745825602971,6.604576376004948
Michigan,12.117690058479532,49.147660818713454,6.928849902534114,3.807748538011696,0.43810916179337234,1.0292397660818715,0.6196393762183235,0.4480994152046784,0.13255360623781678,0.3089668615984406,1.0287524366471734,0.26377179445527404,0.12743384309539282,0.1705928594634735,0.04696467320712074,0.05864421823270887,0.04232919433062795,-0.013157894736842105,7.860623781676414
Michigan St.,15.185761585761586,71.76354127406758,13.559083838031206,5.394489399752557,0.8140914772493721,1.8891714733819995,1.4276225907804854,1.0793023793023793,0.4497500392237234,0.35571395571395575,1.6363413731834784,0.34627430332944115,0.14859304716447574,0.2546915227204185,0.08388802755856672,0.05441240188406278,0.08681838597573835,-0.5476767687294004,7.650928950928953
Missouri,20.285444947209655,84.07189542483661,15.599673202614381,8.21216691804927,1.142031171442936,2.5695072900955256,1.0716440422322775,1.1939416792357969,0.4511060834590246,0.7865761689291101,1.5760432378079439,0.3830765766898874,0.15132627256967376,0.4112411253625432,0.10253088756121029,0.1040153593541775,0.11321938560968857,0.08748114630467578,9.738813474107591
Montana,17.970962690631808,76.3477668845316,13.16164556100218,5.820840141612201,0.7298474945533768,1.9787071078431373,1.5416836873638344,1.0863970588235294,0.2955644063180828,0.5001021241830065,1.4799325980392155,0.34267813223150406,0.17698696376698828,0.3276400098857207,0.08408613508911227,0.08299990005872172,0.07712799346339676,-0.5814610566448802,7.722920070806101
Murray St.,19.61626984126984,85.63025793650793,15.884027777777776,7.148015873015873,0.9100198412698413,2.4770833333333337,0.8497023809523809,1.0754960317460318,0.40029761904761907,0.5425595238095238,1.772123015873016,0.3930797275365727,0.21263723544973548,0.3819004183922339,0.11370098438469789,0.08068766351159358,0.10090988357713801,-0.2652777777777778,6.316170634920635
Nevada,17.016917600373482,66.48268557422969,11.346300186741361,5.3362219887955185,0.9005660597572362,2.129639355742297,1.4045868347338937,0.8931956115779645,0.2672268907563025,0.4959150326797386,1.3624124649859946,0.27893710135569383,0.1837012058611323,0.2563782596371882,0.0688309978557955,0.08826769692393872,0.07574568925572905,-0.26010737628384684,6.975758636788048
New Mexico St.,18.653641456582637,76.9703081232493,15.406022408963585,8.10042016806723,1.4518207282913165,2.6866946778711487,1.3754901960784311,1.3613445378151259,0.3956582633053221,0.5621848739495798,1.9372549019607839,0.3871245567677229,0.11984827264239029,0.4171173115710931,0.1262533860880275,0.05617063550185695,0.11095754926891027,-0.8070028011204481,9.879831932773108
North Carolina,6.968028024606973,37.78782752335384,5.361346548188652,1.9769993164730004,0.3034575074048758,0.8696229209387104,0.6581681476418318,0.42132604237867394,0.06901344269765322,0.2588915470494418,0.7165812257917521,0.18530625806941597,0.12216068753150096,0.14620566567934987,0.020726681112686576,0.048556263907256376,0.027344300500738945,-0.1868421052631579,10.186443381180224
North Carolina Central,19.119880709885305,80.70118979601975,15.631881760305472,7.636416221894163,1.0384159238019532,2.2154491610833524,1.3656391061492164,1.2562649933284127,0.35293310313990467,0.7195566233250056,1.6465764642005452,0.37143258685267294,0.13854300540471104,0.3768564657583664,0.10742962071928511,0.08608828694584617,0.10538127972145338,-0.36755053372700425,7.305756905802861
North Carolina St.,20.59094932844933,98.06259157509157,17.58496642246642,7.3538461538461535,1.3151938339438338,2.4995115995115995,1.468719474969475,1.166292735042735,0.4773199023199023,0.6703373015873015,1.714606227106227,0.4407076515220974,0.1668636076225362,0.4084564125206295,0.10029215737263694,0.09085549454056213,0.11130222941064999,-0.03727106227106225,7.75825702075702
Ohio St.,18.68057343057343,77.11574002574004,14.164960674960675,6.609452309452311,0.8135864435864436,2.2385943085943087,1.2051279851279852,0.9253939653939653,0.36756756756756753,0.5324495924495924,1.4099227799227798,0.36883728083728085,0.1695525228382371,0.3315571471285757,0.09133838767388976,0.10560625962455222,0.08823681482058106,-0.05075361075361073,9.357969397969395
Oklahoma,16.133037222490348,73.16685871138996,13.560454874517374,5.318158783783784,0.7828336148648649,1.8776846042471043,1.0577732866795366,0.9082438465250965,0.29728975627413123,0.5725265444015444,1.432135316119691,0.315176763008466,0.13275912309115434,0.3098022653715439,0.07728515521414485,0.07022339149093229,0.07824961481990432,-0.0768550916988417,6.396727195945946
Penn,20.126693126693127,78.45410445410444,14.660240660240662,7.165564165564167,1.0801990801990802,2.6678636678636676,1.222390222390222,1.322875322875323,0.45750645750645746,0.7971397971397972,1.688149688149688,0.3781153474129616,0.1145043395043395,0.3688697148487359,0.113095172480357,0.11499328132752759,0.11311701599677695,-0.13645813645813648,8.556668556668553
Providence,16.84270117137764,67.62347848230202,12.007658517952637,4.554032976827095,0.7656194295900178,1.8072160682454799,1.0239495798319327,0.9352400050929464,0.3110230455818691,0.5419881588999236,1.5675070028011207,0.3390784975606404,0.15156928680563136,0.2847549701698861,0.06738285376084537,0.07235046601490852,0.0617786512050974,-0.16445760122230707,3.904634581105169
Purdue,13.36796218487395,62.91502100840337,11.532352941176473,4.548634453781513,0.5239495798319327,1.3813025210084033,1.0073529411764706,0.7976890756302519,0.18697478991596636,0.3485294117647059,1.246218487394958,0.25362939493979414,0.1666128951580632,0.2203734827264239,0.056202684404086954,0.09243485436917044,0.0541611370190969,-0.5243697478991597,7.887920168067226
Radford,19.450505050505047,85.46991341991344,16.646969696969695,6.934776334776337,1.0615440115440113,2.3418470418470414,1.3663780663780667,1.1181818181818182,0.48167388167388164,0.6897546897546897,1.5995670995670996,0.4007941265084123,0.12541354588973638,0.36540171608894556,0.10438153272794315,0.08530051406782478,0.1055174253150763,0.10649350649350649,11.536363636363637
Rhode Island,16.061764705882354,70.02426470588236,12.371113445378151,5.488130252100841,0.6804621848739496,1.5039915966386557,1.2039915966386554,0.8637605042016806,0.26859243697478996,0.4622899159663866,1.5805672268907562,0.30950883383656497,0.16444057926200784,0.30320018217077044,0.07435538374876619,0.0877371530681748,0.07973086310712424,-0.26575630252100835,7.735294117647059
San Diego St.,19.821221822062164,89.06019407763107,15.865709617180205,6.691643323996265,1.0484593837535015,2.5462718420701616,1.1345038015206081,1.0890356142456983,0.4312391623315993,0.6382086167800454,1.519831265839669,0.4034191151207957,0.147838913343115,0.3501601715722364,0.09985363113213565,0.09400221570256517,0.10159231975933203,-0.03917567026810719,8.524589835934377
Seton Hall,21.320473644003055,85.31614463967405,14.735421441303796,7.83651642475172,1.3686019862490453,2.8315508021390374,1.0420168067226891,1.1853832442067738,0.4167303284950344,0.7980646804176217,1.896485867074102,0.43138259965991066,0.13804067081378005,0.39417615531060907,0.09940775394854606,0.10962997866818881,0.09436840164955507,0.05882352941176466,5.7607588489941435
South Dakota St.,16.37827130852341,81.47767106842737,14.47058823529412,6.451380552220889,0.9818727490996401,2.2156062424969987,0.7863145258103241,1.09171668667467,0.23877551020408164,0.37070828331332534,1.7600240096038415,0.3770975579709073,0.19640768428583552,0.3581016993263471,0.08450006966598848,0.07122016719565329,0.09033864149340787,-0.9644657863145258,5.9313325330132045
St. Bonaventure,18.136764705882353,76.47205882352941,13.920882352941177,6.698823529411766,1.0675000000000001,2.316470588235294,1.0660294117647058,0.9923529411764707,0.5947058823529412,0.7255882352941176,1.5470588235294118,0.34854698465234457,0.15532169954228775,0.30456956115779643,0.0962194652040945,0.08984995762937724,0.08487730101135303,0.6558823529411765,8.20970588235294
Stephen F. Austin,21.805252100840335,84.2951680672269,15.743539915966386,7.8313025210084035,1.0609243697478992,2.442752100840336,1.9284138655462186,1.2559348739495797,0.36706932773109235,0.9485819327731092,1.675840336134454,0.3955557971294579,0.19529363070985972,0.3869489024485086,0.10554211888445031,0.1125248459919476,0.1122681720713594,0.11943277310924363,7.755934873949579
Syracuse,18.6321020791609,76.27115396527161,13.998224351165527,6.619020089608324,0.9025561084384613,2.2385687444510975,1.4428530134412485,1.2188611070964013,0.5831540478599302,0.6662544133132369,1.6627216980158155,0.38345952102827585,0.15175349240284305,0.3708179442575928,0.09202612248055254,0.08412712226914693,0.09411848871450439,0.06109470815353169,7.157933640286583
TCU,16.136541889483063,76.75478736949326,15.458759867583398,5.793913929208046,0.9312240047534167,2.0264748323571853,1.0457855869620578,1.2195102283337576,0.3310966810966811,0.5280706221882693,1.7570452423393599,0.4140607915601549,0.11989432136490961,0.3436431542313896,0.0986732463691893,0.05288061675405215,0.09089125961326265,-0.7206858500976148,8.989283592224767
Tennessee,16.526688453159043,74.22222222222223,13.0359477124183,5.723175381263616,0.8314270152505444,1.7129629629629628,1.2760076252723311,0.9979575163398692,0.3203976034858388,0.9440359477124184,1.4699074074074072,0.3470301173272987,0.14885831647473802,0.31318718915736893,0.07792573308414964,0.07512475548350636,0.07528012587305842,0.5329520697167757,11.169117647058828
Texas,21.885746606334845,90.01328899858312,18.147790118378353,8.16120480826363,1.0098382010146716,2.476678550207962,1.2184857626034096,1.4854198089492208,0.28699894876365467,0.798505416152475,2.0181566799213857,0.3824458895304428,0.2155954376401209,0.41997476819309393,0.10453868372298179,0.1338989240674255,0.11305349674133248,-0.7998308880661822,4.346222405045934
Texas A&M,17.201520270270272,94.74527027027027,16.309290540540538,6.572297297297299,1.0557432432432432,2.040540540540541,1.0405405405405408,0.8302364864864865,0.3971283783783784,0.6244932432432432,1.6689189189189189,0.45617425461175465,0.22221672565422565,0.3266713588588589,0.08733349166962498,0.08448767283437511,0.07943911078007733,0.3827702702702703,9.088682432432432
Texas Southern,14.269464285714287,50.532321428571436,10.855535714285713,5.267678571428571,0.5376785714285715,1.356785714285714,1.0925,1.074107142857143,0.04625,0.5294642857142857,1.1308928571428571,0.22626808608058607,0.16733616780045352,0.29258758503401366,0.0752589428178754,0.08127186030394896,0.06962049007651261,-0.9967857142857144,2.4176785714285716
Texas Tech,18.338123686974793,72.33762145483195,13.755035451680673,6.0233685661764715,0.8795135241596639,2.15586594012605,1.2013195903361347,1.0018218224789917,0.4132418592436975,0.5414325105042017,1.4166360294117646,0.32678269312714886,0.17104756746448577,0.3282718808404044,0.09410210697234817,0.0866608803689327,0.09770236401077201,-0.09429490546218484,5.348069852941178
UCLA,15.382067279126103,61.48444855797797,10.764728735316966,4.94789524201289,0.6826637414872708,1.7305292746469219,0.9383312765665708,0.9460098724804609,0.3111202522967229,0.4228940993646875,1.4768613739201975,0.2809917091874105,0.09604211148328795,0.2768112742377448,0.07691544733737396,0.05158999151674442,0.07413637776240092,-0.4239910416381004,4.580625257095846
UMBC,16.100850027165816,53.62378849220955,10.58317997791682,5.4287063813379595,0.6089331720910667,1.8522459996144205,1.1947701421385633,1.0479888532520112,0.305483989694516,0.4962668910037331,1.3364898259635103,0.2869257853339561,0.13353760363329742,0.2637393551867236,0.08779073693937844,0.07443135385935577,0.08651522492008899,-0.49247594510752407,6.141334104491998
UNC Greensboro,14.660794548354358,59.38908220965638,9.979338842975206,5.181745686530376,0.6663041902276352,1.7103088299260547,1.1007684500507469,0.7593881397709148,0.2809917355371901,0.43460925039872406,1.2241554298970565,0.2790979687510788,0.1325789508205776,0.27821318102418585,0.06568774399324433,0.08166904675467355,0.06772943895916116,-0.08757430767000146,12.671886327388718
Villanova,14.642777777777777,78.3688888888889,12.422777777777778,5.230555555555556,0.5955555555555556,1.3611111111111112,1.0138888888888888,0.8316666666666667,0.21999999999999997,0.45999999999999996,1.5255555555555556,0.4190864197530864,0.22298082010582015,0.3314153439153439,0.06531365337845985,0.06813320485464867,0.06792529633873823,-0.3033333333333334,12.481666666666666
Virginia,10.399259458082986,54.94617994617994,9.079842256312844,3.155806302865127,0.32894582894582897,1.0294427353250881,0.745607333842628,0.49964899964899967,0.2757348639701581,0.3048541283835401,1.1182974418268536,0.29064303034891265,0.13487940630797773,0.15513693601928893,0.04137597330840494,0.06103226909294251,0.04006746583481637,0.16187998540939708,10.265786412845236
Virginia Tech,23.555151515151515,85.70770562770562,14.367099567099567,7.9830303030303025,0.45956709956709957,2.484675324675325,2.163636363636364,1.3132467532467533,0.13333333333333336,0.49887445887445897,1.7338528138528138,0.36483033801215614,0.25896366260002623,0.4492026011506531,0.09009702484180429,0.1238146127336475,0.1083683340369859,-1.3620779220779222,5.3004329004329
West Virginia,10.08022308022308,48.50338910338911,8.223509223509224,3.596567996567996,0.6436722436722436,0.8179322179322178,0.5977691977691978,0.5258687258687259,0.2890604890604891,0.5139425139425139,1.181981981981982,0.25847854657378466,0.12391994558661223,0.2210445139016568,0.03874589632816573,0.06371572818382104,0.03937580713749694,0.5542685542685543,12.38558558558559
Wichita St.,11.267460317460316,64.44849206349207,11.236666666666668,4.32563492063492,0.631984126984127,1.3287301587301588,0.6944444444444444,0.6448412698412699,0.29634920634920636,0.3042857142857143,1.2353968253968255,0.2985463907785336,0.1408968253968254,0.2790283854282454,0.05752767870512043,0.05012926338928368,0.05857000544060703,-0.08841269841269843,14.636825396825401
Wright St.,13.634377387318564,52.2427807486631,10.171275783040487,4.550954927425516,0.7754010695187166,1.608174178762414,0.6402597402597402,0.8869365928189457,0.18449197860962563,0.39274255156608096,1.3681436210847975,0.2819817214870691,0.12022824281227641,0.24806972158154264,0.06250880236067179,0.07198810572474387,0.06381501204728923,-0.6194041252864783,3.839113827349122
Xavier,12.386906256101302,55.3799575781,10.209808105318942,4.299820829232594,0.6950095827804806,1.3040560463161082,0.8434304494676012,0.7190757763513183,0.15500728503824482,0.3851079075537281,1.392256475847807,0.3443611101782265,0.1259972583944278,0.2743630501038728,0.05751150402482186,0.06699812945726426,0.062385732477374244,-0.35792116751869074,5.184247051120116
