,MP,ORtg,%Ps,Pts,OR,DR,A,TO,Blk,Stl,PF,2Pt %,3Pt %,FT %,2Pt %Att,3Pt %Att,FT %Att,Pnts-Prev,Marg
Florida Gulf Coast 2017,19.039285714285715,84.00714285714287,16.232142857142858,7.5249999999999995,1.042857142857143,2.625,1.3607142857142858,1.2035714285714285,0.4035714285714286,0.6107142857142857,1.9,0.4080657382416836,0.14428004535147393,0.36603907996765145,0.10320658131100921,0.06966919220261276,0.10905668281921094,-0.37857142857142856,6.142857142857142
Florida St. 2017,20.952182952182948,90.9022869022869,17.170478170478173,7.503118503118501,1.0893970893970892,2.3305613305613306,1.5530145530145534,1.428274428274428,0.39708939708939717,0.9043659043659045,1.6507276507276507,0.4214860964860965,0.16360298860298864,0.3995886995886995,0.11319317770261744,0.094097147951689,0.11299436248429512,-0.25363825363825365,9.02079002079002
Gonzaga 2017,11.02366209641752,46.784227726178194,7.74406604747162,4.2103543171654625,0.4648754238537521,1.3128900683080251,0.4285345717234262,0.5731362720526807,0.26900584795321636,0.2058823529411765,1.037016561010369,0.20222347312130595,0.13357369263494873,0.19705034149048598,0.04574043281824607,0.07189319889927814,0.057419093806395156,-0.19649614231657578,12.506142808000394
Iona 2017,11.199915824915825,51.475589225589225,11.074915824915825,5.094276094276094,0.6965488215488215,1.3724747474747474,0.5303030303030304,0.7605218855218855,0.20454545454545456,0.4385521885521886,1.3758417508417509,0.2720200385656221,0.10293765577856484,0.21724505152535456,0.07926676316502565,0.04574339419925308,0.06847559762124683,-0.23484848484848486,5.593013468013468
Iowa St. 2017,23.49637188208617,93.91513605442175,17.258219954648528,8.28015873015873,0.904705215419501,2.243934240362812,1.7241496598639456,1.3670068027210884,0.3643424036281178,0.8836167800453516,1.9143424036281178,0.39948284897264497,0.22086366785771547,0.42960198972103736,0.1215143411326846,0.1061588697342594,0.12406247733512453,-0.23809523809523808,5.016836734693878
Jacksonville St. 2017,18.749554367201426,89.67736185383245,14.986333927510396,7.446524064171123,0.9814319667260846,2.198900772430185,1.2884729649435531,1.1048722519310756,0.34685086155674383,0.6838978015448605,1.5473856209150327,0.37063201627390346,0.24053469183816778,0.38707911221280206,0.09266807522762878,0.10215874340983885,0.0901975170945995,-0.14824717765894235,13.92067736185383
Kansas 2017,9.272968134622271,51.230239113189135,8.74233096747471,3.118176042346763,0.5139181988584908,1.0197075321356615,0.6261129013008713,0.5627689672360172,0.17218080214541956,0.2660615123242279,1.1122589386631847,0.27567036268698514,0.10341458805744519,0.22255426606732917,0.045071638138870614,0.03840517478495664,0.03874221214601798,-0.24905330553273944,8.450121101072009
Kansas St. 2017,20.65902391259534,88.75108225108225,16.146866625438054,7.663816738816739,1.036100803957947,2.4086116264687694,1.4023088023088022,1.224685631828489,0.37613378684807247,0.7571583178726036,1.6265976087404659,0.3974503739291927,0.2012019919800532,0.3869439569741054,0.09955056804869221,0.1108687573723791,0.10550067562012812,-0.18278705421562563,5.652339723768293
Kent St. 2017,19.245264495264493,78.97112497112496,15.32085932085932,6.818664818664818,0.9473896973896974,2.43041118041118,1.4603834603834605,1.2163317163317162,0.5709748209748209,0.6345576345576346,1.6411411411411412,0.3801462394128307,0.14214365464365464,0.38151770651770656,0.10930961785915276,0.08565636514413641,0.10531880326379123,-0.021598521598521637,7.810926310926314
Kentucky 2017,8.784444444444443,28.662777777777773,5.021111111111111,2.200555555555556,0.4461111111111111,1.087222222222222,0.6933333333333334,0.44444444444444436,0.1161111111111111,0.22499999999999995,0.9500000000000002,0.15806437389770722,0.03518518518518519,0.11014550264550264,0.04279073330940135,0.02245160294710201,0.03664989957671973,-0.2066666666666667,9.616666666666667
Louisville 2017,7.501201201201201,37.884684684684686,5.123423423423423,1.6920420420420421,0.5351351351351352,0.7572072072072071,0.3867867867867868,0.40210210210210207,0.3708708708708709,0.17627627627627626,0.852102102102102,0.18691441441441442,0.04018518518518518,0.14722722722722723,0.02767909445499182,0.018487860786245786,0.027779349303674504,0.29009009009009007,10.775375375375376
Marquette 2017,20.832938629997454,81.04070537305832,15.49118920295391,7.624195738901622,0.9164969017910195,2.2565614124437654,1.1484381631440455,1.3041592394533572,0.3330956625074272,0.6290934555640437,1.8415669298022237,0.365921697319786,0.2059988781837521,0.39696756798361077,0.11203664966650351,0.10357476586383227,0.10563237014723384,-0.6839402427637723,1.7503395297512945
Maryland 2017,13.89671451914099,63.623389355742304,10.970086367880487,4.563457049486461,0.5507761437908497,1.6173494397759105,0.8096813725490195,0.8362103174603175,0.4254260037348272,0.3734710550887022,1.3158029878618114,0.2923180825360447,0.1396748926843465,0.24851217565503278,0.06161744016715652,0.06950895703356513,0.06494246066481095,-0.07462651727357611,6.877509337068161
Miami FL 2017,14.816969696969698,67.68450216450216,12.171428571428573,5.493679653679654,0.7148051948051948,1.5852813852813852,0.932987012987013,0.8399999999999999,0.29264069264069265,0.4252813852813853,1.3385281385281385,0.3454139352710781,0.1582300556586271,0.33167697381983097,0.08031830627136248,0.057207425099810846,0.08646669158488642,-0.24415584415584418,8.294199134199134
Michigan 2017,16.82014157014157,74.44380094380094,11.613899613899614,6.1098241098241095,0.5607035607035606,1.510832260832261,0.9567782067782067,0.6794294294294294,0.21782496782496782,0.35821535821535827,1.431038181038181,0.3616122107193536,0.22693335342144866,0.2630559130559131,0.07284100078825241,0.09527325825677083,0.06632173567333877,-0.20677820677820677,6.904332904332905
Michigan St. 2017,11.63396311291048,56.42545144913566,8.359671614934774,3.0860645202750465,0.37111689480110527,0.9375843454790823,1.1357914015808752,0.6997975708502024,0.1412409228198702,0.2288124156545209,1.3073163678426838,0.23768039604505767,0.17392356807770346,0.1916624130533905,0.04067955016913409,0.04429733992789356,0.04514171518651557,-0.6594884647516225,13.423626373626375
Middle Tennessee 2017,14.934424603174604,63.49404761904761,12.600496031746031,5.458234126984127,0.7113095238095237,2.036309523809524,0.9927579365079365,0.8360119047619047,0.21299603174603174,0.5083333333333333,1.5154761904761904,0.32232056826550876,0.15667658730158726,0.22837672909101484,0.07990547838305674,0.07080816328348674,0.0732370497047947,-0.22936507936507938,4.555555555555556
Minnesota 2017,17.016666666666666,65.99166666666667,12.755555555555556,5.936111111111111,0.888888888888889,2.1194444444444445,1.0777777777777777,1.1222222222222222,0.3444444444444444,0.6722222222222223,1.3444444444444446,0.3541902274377764,0.114945987654321,0.323498815998816,0.08811224521434399,0.07888797580533516,0.08891518918173329,-0.21111111111111108,8.222222222222223
Mount St. Mary's 2017,16.432846565199505,83.78157136980666,15.29436902966315,5.682983682983683,0.7876274052744641,1.7729100964395086,1.0651423739659036,1.0568810274692628,0.2691736368206956,0.5396270396270396,1.6717743041272455,0.3272978634403974,0.16968872630637338,0.336424523189229,0.07702808704604122,0.09307028853118463,0.07776289082817792,-0.496160702043055,10.421317244846659
Nevada 2017,16.288770053475936,73.44919786096256,12.903743315508024,5.358288770053476,0.8368983957219253,1.622994652406417,1.3716577540106953,1.0775401069518717,0.3689839572192513,0.6951871657754011,1.3957219251336899,0.3479657745700527,0.14793793550478043,0.32867345073227433,0.07619784429389508,0.08980679782976103,0.0759643830864596,-0.026737967914438467,6.962566844919786
New Mexico St. 2017,5.444444444444445,25.735947712418305,5.070915032679739,1.4238562091503268,0.31666666666666665,0.5362745098039216,0.28202614379084967,0.38921568627450975,0.11176470588235295,0.13300653594771242,0.5477124183006536,0.1483115468409586,0.05142701525054466,0.10002723311546839,0.02069093467412817,0.03408433188411097,0.01815282217432549,-0.28888888888888886,9.111437908496733
New Orleans 2017,17.854013480392155,76.88357843137256,13.132046568627452,6.255821078431372,0.8429840686274509,2.0004595588235294,1.2158394607843137,1.0798100490196079,0.2532169117647059,0.5810355392156863,1.4238664215686274,0.33651839903056374,0.17706642316017315,0.35713367812402735,0.08194415947642265,0.09458475502907059,0.08110251646580342,-0.4911151960784314,8.800091911764708
North Carolina 2017,10.221623452012384,51.826876934984526,9.108223684210525,2.7933436532507736,0.6815402476780185,1.3607585139318887,0.8597039473684212,0.7087171052631578,0.3162635448916409,0.3763351393188854,1.1958978328173375,0.27231626861270825,0.061964654282765735,0.21441989624797286,0.04442795178764085,0.02788917585682309,0.04076333937512831,-0.03223684210526316,8.405495356037154
North Carolina Central 2017,17.25695592166181,65.76666608431313,12.356141791435906,5.683954995719702,0.584021384021384,1.7853439088733205,1.3615349674173203,1.1531054001642236,0.25049529167176227,0.5929471164765283,1.110396757455581,0.2997300217597567,0.15907577712037957,0.34516243496851123,0.07928874334599006,0.10753940981545577,0.08379147362115383,-0.6193259840318663,6.042567130802424
North Dakota 2017,15.537777777777777,66.50888888888888,13.14484126984127,5.538095238095238,1.026031746031746,1.98484126984127,1.058968253968254,1.032857142857143,0.47706349206349186,0.47817460317460314,1.2909523809523809,0.36220183594096317,0.0461468253968254,0.26477613435946773,0.09660698524903223,0.024562614944167442,0.09214031319291441,-0.1552380952380952,6.869047619047618
Northern Kentucky 2017,22.22434934934935,86.52921671671673,17.7972972972973,7.987925425425424,1.058808808808809,2.5285910910910907,1.5860860860860864,1.5233983983983987,0.4349974974974975,0.8309559559559561,1.8773773773773774,0.3987697314086203,0.20727108938914496,0.3889381321672989,0.10398219353272276,0.1504337156720403,0.11093713633675668,-0.5148898898898898,3.781969469469468
Northwestern 2017,22.074013030888032,87.80890685328185,16.177152509652508,8.375072393822395,1.0355960424710422,2.5056636100386105,1.665313706563707,1.350400579150579,0.3979054054054054,0.8252075289575288,1.734263996138996,0.3810058962892472,0.1585300632845276,0.408056912809145,0.11265393955101458,0.11191735550547521,0.11009600137624893,-0.25457528957528963,6.241655405405406
Notre Dame 2017,10.640350877192983,56.16739766081871,7.047149122807017,3.4532163742690054,0.2883771929824561,1.047514619883041,0.5087719298245614,0.3411915204678363,0.15935672514619884,0.3073830409356725,0.9013157894736842,0.27397660818713454,0.14018241494941056,0.2040217731829574,0.0334700220416699,0.06278354809916095,0.03715763794249144,0.25109649122807015,9.980994152046781
Oklahoma St. 2017,12.96360294117647,65.66029411764706,8.581617647058824,4.215441176470589,0.5419117647058823,1.1040441176470588,0.4566176470588236,0.43933823529411764,0.21176470588235294,0.40588235294117647,1.343014705882353,0.24057598039215683,0.16790860283507342,0.20336659663865544,0.030702195263726063,0.11606042695279731,0.039765679731346926,0.35661764705882354,7.270955882352941
Oregon 2017,18.90293134797779,84.7266696152145,13.245184038527693,6.667219519386701,1.0755442527888348,2.417330089930709,1.2083640473733355,0.9827141382868938,0.8708658902157353,0.5100127770406407,1.8112069389159173,0.37085292970225886,0.20011566029920738,0.3262297578077838,0.07995602386355553,0.09102697485594094,0.08297664551168456,0.796329057938965,7.279227480465871
Princeton 2017,19.686715124215123,75.64879368004365,14.27699460824461,6.984367321867323,1.0336387523887525,2.589062926562926,1.2425129675129674,1.3093860906360908,0.41452361452361447,0.7583657521157522,1.6387387387387387,0.35754168447461676,0.12705375017875017,0.35497485399000556,0.1070169366895986,0.11866818101662124,0.1081974095788906,-0.27299344799344805,8.23182671307671
Providence 2017,16.428711484593837,70.47773109243698,10.017507002801121,4.480112044817927,0.8323529411764706,1.7225490196078432,0.7659663865546218,0.6319327731092437,0.38459383753501397,0.415406162464986,1.4215686274509804,0.3052995440600483,0.1426274954426215,0.2688582099506469,0.05744405122892942,0.08805752785922534,0.05453029183670133,0.3361344537815127,4.5098039215686265
Purdue 2017,16.695662048603225,85.2187712923007,13.755243583920057,5.195429252782194,0.7318078582784464,2.121045310015898,1.360785260049966,0.9849364069952304,0.2119918237565296,0.37896604587781063,1.5815267999091531,0.32157381144513497,0.20992774812627754,0.2497758157316981,0.06586933338129165,0.09701708705375633,0.06245383918426185,-0.7879570747217806,7.526819781966841
Rhode Island 2017,17.20544357603181,77.76783216783218,15.221960392548628,6.045288045288046,1.0124659654071415,2.112706900942195,1.14814988932636,0.9779984721161193,0.4540596658243716,0.5962958610017433,1.4763295528001412,0.36773572258381565,0.10044637590856077,0.3271126654377227,0.09216132244767629,0.07696233808806371,0.09323635211278207,0.14471410941999177,10.854768760651114
Saint Mary's 2017,18.137662337662338,82.80000000000001,14.72727272727273,6.288311688311688,0.8051948051948052,1.81038961038961,1.2701298701298702,1.07012987012987,0.2649350649350649,0.6207792207792208,1.7636363636363641,0.3934909522189889,0.20778602350030925,0.33762673113322467,0.08889260012101868,0.088339416899107,0.08252022396230115,-0.3688311688311688,10.825974025974027
Seton Hall 2017,16.291542879778174,62.84838581897405,10.571499306793424,5.305704099821747,1.0631808278867103,2.2513368983957225,0.917211328976035,0.9334521687462866,0.31699346405228757,0.5796197266785502,1.6050703109526638,0.306233000840844,0.1023455846985259,0.2785395976572447,0.07566737153465136,0.05992053053867435,0.07554768323637556,-0.07367795603089723,6.522479698950288
SMU 2017,18.847335540276717,77.51569646040234,13.405775401069516,5.840752058399118,0.9239521263050674,2.302142432730668,1.379697818521348,1.0302826585179525,0.32050250403191577,0.5927153891859774,1.534171971819031,0.327846919031793,0.14050852260095958,0.32735727546651916,0.08867223755849205,0.07163267380254434,0.0838024247476456,-0.2341295306001189,8.991968423733132
South Carolina 2017,21.348251748251748,83.83094405594406,17.352855477855478,8.476689976689975,1.0400349650349652,2.483624708624708,1.4367132867132868,1.2417832167832166,0.45367132867132864,0.8666666666666667,1.6810606060606061,0.37971627438031097,0.18109670761768665,0.41527401066299674,0.11737994838818219,0.12889481247195234,0.12352874669029382,0.15710955710955712,10.045104895104894
South Dakota St. 2017,17.53529411764706,87.00588235294116,15.658823529411768,6.917647058823531,1.111764705882353,2.364705882352941,0.7294117647058823,1.0941176470588236,0.30000000000000004,0.36470588235294116,2.0411764705882356,0.3878497156438333,0.22601837704778877,0.3964402427637722,0.0855337148098361,0.08299953912687377,0.09554374654433084,-0.8588235294117647,8.235294117647058
Texas Southern 2017,21.61890756302521,82.48325330132052,15.946818727491001,7.94171668667467,0.9184273709483791,2.516626650660264,1.8676470588235292,1.3104441776710682,0.43265306122448977,0.8737094837935176,1.747298919567827,0.4046993797519008,0.19751366347404758,0.38408549067312575,0.10756750107016633,0.10966744344384681,0.11142902514360951,-0.008163265306122389,6.086674669867947
Troy 2017,16.960703097807173,77.26305338703528,14.86748545572075,5.831001276250145,0.8588003248636734,1.9450466577163412,1.1273581621997912,1.2223178028607893,0.4192730346576499,0.5630683042447748,1.600767407554738,0.372858162271543,0.14268124606844712,0.34883405433179193,0.0919981902996094,0.07055340103543664,0.08946282183567843,-0.47995292791672883,9.040922878026949
UC Davis 2017,16.526688453159043,74.22222222222223,13.0359477124183,5.723175381263616,0.8314270152505444,1.7129629629629628,1.2760076252723311,0.9979575163398692,0.3203976034858388,0.9440359477124184,1.4699074074074072,0.3470301173272987,0.14885831647473802,0.31318718915736893,0.07792573308414964,0.07512475548350636,0.07528012587305842,0.5329520697167757,11.169117647058828
UCLA 2017,20.968869321810505,88.72995733289851,16.389503757150813,7.601775984128925,1.126842906254671,2.403503050561874,1.1632390308860896,1.320176511352982,0.37923104099574684,0.7424177571236394,1.9165817401111522,0.370149003053692,0.19926906243365516,0.3686968796037423,0.09966690683868715,0.11873983861806936,0.09906755007959608,-0.39705542646719116,5.02567159920101
UNC Wilmington 2017,19.467532467532465,79.90909090909089,14.277056277056277,7.766233766233766,0.9826839826839827,2.3376623376623376,1.3636363636363635,1.0562770562770563,0.38528138528138534,0.7619047619047619,2.147186147186147,0.41300663162771645,0.16026443493975964,0.4162906898296509,0.09818212853501294,0.09386132957141971,0.10116372996949152,0.18181818181818185,7.545454545454546
USC 2017,20.47745098039216,84.05555555555556,15.14705882352941,8.096405228758169,0.8686274509803923,2.3493464052287583,1.4336601307189543,1.1330065359477124,0.6464052287581699,0.6166666666666667,1.8434640522875818,0.3382249232249232,0.23665810768751952,0.3823264861500156,0.08879484809061641,0.13151937847605497,0.09388303460398624,0.2601307189542482,6.451633986928104
Vanderbilt 2017,17.623376623376625,77.14285714285714,12.277056277056275,6.021645021645022,0.6277056277056277,2.3290043290043285,1.0173160173160174,0.7792207792207793,0.44155844155844154,0.3549783549783549,1.58008658008658,0.337827095943979,0.25239219654804074,0.2986944272658558,0.06474280318975255,0.1167816326379589,0.05695743205308642,0.03463203463203457,9.12121212121212
VCU 2017,10.490079365079366,53.573908730158735,9.95843253968254,3.103769841269841,0.6483134920634921,1.065079365079365,0.6083333333333334,0.6469246031746032,0.39464285714285713,0.4490079365079365,1.3583333333333332,0.27511412666918617,0.07822420634920636,0.2233504582388511,0.05068052259077289,0.02936501779636373,0.04887668178426859,0.39345238095238094,8.62609126984127
Vermont 2017,17.512396694214875,56.74679954626478,10.916464106303676,6.012072597634093,0.5234159779614325,1.5992545778642033,1.2169826608329284,1.1127856101118132,0.14989466861124617,0.5616593744935992,1.3152649489547885,0.25800136187836725,0.16877437885580815,0.30803810964238776,0.08128971393679431,0.111675322822086,0.08925893256767309,-0.8024631340139361,4.308053800032409
Villanova 2017,12.210060690943042,69.52959850606909,10.34283380018674,4.405812324929972,0.5747899159663865,1.214752567693744,0.8549253034547153,0.5826097105508871,0.16531279178338001,0.35378151260504204,1.3240429505135387,0.33745564892623714,0.20279831376995244,0.28131436335217846,0.04770349790967332,0.06384075968164407,0.06005776855839607,-0.12703081232493002,11.72266573295985
Virginia 2017,11.076652282534635,52.438223938223935,7.2309788780377025,2.174767204178969,0.28014989779695665,1.0655235066999773,1.0870997047467637,0.5295253236429708,0.18362480127186012,0.3892800363388598,0.9910288439700203,0.23068876199128302,0.12412370353546824,0.14263002498296617,0.032009728585016405,0.0466466795095347,0.027337344102643452,0.08675902793549853,11.31898705428117
Virginia Tech 2017,16.989898989898993,58.58249158249157,11.744107744107744,6.565656565656565,0.595959595959596,2.1582491582491583,1.1313131313131313,1.0235690235690236,0.5925925925925926,0.3299663299663299,1.6094276094276094,0.2843517546800374,0.16776628721073164,0.3064628973719883,0.09095752350027625,0.08328970828189887,0.08530777802886497,-0.20202020202020193,5.96969696969697
Wake Forest 2017,21.683639021796917,96.48339598997495,15.700808840282527,7.8613560416192,1.1301948051948052,2.407606136553505,1.5658046631730842,1.115819852661958,0.4444425457583352,0.6119940001518949,1.7705513784461153,0.38793994000290993,0.22820232764311713,0.41071809647467544,0.09755375008458665,0.1138910092530407,0.10145495456662997,-0.11876661350345569,5.8336276296802625
West Virginia 2017,13.217857142857143,64.80714285714285,11.157142857142858,4.014285714285714,0.857142857142857,0.9214285714285716,0.875,0.8214285714285714,0.2321428571428571,0.75,1.5178571428571428,0.32279620181405894,0.12155601343101344,0.2693579931972789,0.05174152271531247,0.06656397968512094,0.05228730017328837,0.3214285714285714,7.921428571428572
Wichita St. 2017,7.954662698412697,43.32142857142857,7.553571428571429,2.573809523809524,0.47847222222222224,0.9064484126984127,0.26755952380952386,0.4493055555555555,0.225,0.19990079365079363,0.9242063492063493,0.24324829931972788,0.0976984126984127,0.19502350245653816,0.0377877009674218,0.02982793720436698,0.043541566355580756,-0.0488095238095238,12.50357142857143
Winthrop 2017,20.547058823529415,83.57352941176472,15.217647058823527,7.46470588235294,1.0647058823529412,2.4676470588235295,1.164705882352941,1.1264705882352941,0.2735294117647059,0.7058823529411764,1.7147058823529413,0.3842340421016891,0.17396346300758067,0.4217548662208105,0.10188823616277314,0.1133539733224039,0.10104510426500402,-0.2941176470588235,7.147058823529411
Wisconsin 2017,10.992397660818714,48.04527986633249,9.064411027568921,3.4049289891395156,0.6331662489557227,1.282873851294904,0.5504594820384293,0.5984126984126985,0.25162907268170426,0.4126984126984128,1.1573934837092732,0.24748488886960068,0.07197438039543301,0.17221967613092484,0.06113979174488468,0.026945672934828385,0.059225263742827404,0.13182957393483707,5.825062656641604
Xavier 2017,11.446210916799153,53.901033386327505,9.48873873873874,4.115129835718071,0.47469528351881296,1.1028086910439852,0.608108108108108,0.5491520932697403,0.08876523582405936,0.3473767885532592,1.116852146263911,0.25009578906637725,0.16004849387202327,0.2688646629823101,0.03876140264484026,0.10513396967805468,0.0594520469061755,-0.22602013778484364,5.930445151033386
