,MP,ORtg,%Ps,Pts,OR,DR,A,TO,Blk,Stl,PF,2Pt %,3Pt %,FT %,2Pt %Att,3Pt %Att,FT %Att,Pnts-Prev,Marg
Indiana 2013,19.49382716049383,92.40123456790121,15.85493827160494,7.975308641975308,1.0432098765432098,2.364197530864198,1.4506172839506173,1.240740740740741,0.34259259259259256,0.7314814814814814,1.583333333333333,0.38131820732332433,0.244646531452087,0.4303164942053831,0.10185185185185186,0.10185185185185185,0.10185185185185185,-0.3333333333333333,16.083333333333332
Iona 2013,18.961764705882352,75.59411764705882,12.867647058823527,7.552941176470588,0.8941176470588236,2.0588235294117645,1.4558823529411764,1.0970588235294119,0.28529411764705875,0.6205882352941176,1.561764705882353,0.3083204173277702,0.17096330956625075,0.31722418104771044,0.09411764705882353,0.09411764705882356,0.09411764705882351,-0.3823529411764705,4.794117647058824
Iowa St. 2013,20.619047619047617,90.89841269841268,16.09206349206349,8.212698412698412,1.1142857142857143,2.5492063492063495,1.6126984126984125,1.295238095238095,0.30476190476190473,0.6571428571428571,1.6952380952380952,0.39968695325838177,0.2229793398841018,0.3768429189857761,0.10476190476190475,0.10476190476190478,0.10476190476190476,-0.6666666666666666,7.942857142857144
James Madison 2013,20.287037037037038,75.97222222222223,15.484567901234568,6.583333333333333,0.8364197530864198,2.1203703703703707,1.1820987654320987,1.1141975308641976,0.4444444444444444,0.7962962962962963,1.6759259259259258,0.35738745086511975,0.16341490299823633,0.36902557319223983,0.1049382716049383,0.10493827160493828,0.10493827160493827,0.25308641975308643,0.7777777777777778
Kansas 2013,21.986486486486488,96.58108108108108,17.01689189189189,8.300675675675674,1.0810810810810811,2.868243243243243,1.739864864864865,1.4054054054054053,0.7533783783783783,0.7702702702702703,1.722972972972973,0.4653885622635623,0.1777885027885028,0.4625280312780313,0.11486486486486487,0.11486486486486486,0.11486486486486486,0.2364864864864865,12.783783783783788
Kansas St. 2013,17.444155844155844,80.47272727272727,14.799999999999999,6.085714285714285,1.0727272727272728,1.8051948051948052,1.392207792207792,0.9766233766233767,0.3168831168831169,0.6181818181818183,1.5844155844155843,0.3448681837642877,0.14227834935627143,0.32237682951968666,0.0883116883116883,0.08831168831168831,0.0883116883116883,-0.08311688311688313,8.599999999999998
La Salle 2013,21.477941176470587,84.86764705882352,15.797794117647058,7.838235294117646,0.9411764705882353,2.1286764705882355,1.5551470588235297,1.227941176470588,0.39338235294117646,0.8566176470588235,1.6360294117647056,0.35388935002905597,0.17789157329598507,0.3345618433853728,0.11029411764705882,0.11029411764705882,0.11029411764705882,0.04411764705882353,5.705882352941179
Liberty 2013,19.82222222222222,81.21666666666667,16.025,7.255555555555557,0.9361111111111111,2.372222222222222,1.1722222222222223,1.2472222222222222,0.2694444444444445,0.5222222222222223,1.8027777777777778,0.3697630519444245,0.19006343193843195,0.38777896486229824,0.10544631079095079,0.10567836187686885,0.11169258448390203,-0.9111111111111111,-0.20833333333333326
LIU Brooklyn 2013,16.54656862745098,70.07107843137254,12.257352941176471,6.426470588235294,0.8161764705882351,1.7647058823529411,1.2352941176470589,1.1348039215686276,0.28431372549019607,0.5514705882352942,1.4338235294117647,0.3338655661428153,0.19937887548181665,0.28624582403607174,0.08088235294117646,0.08088235294117646,0.08088235294117649,-0.5980392156862745,2.9705882352941173
Louisville 2013,18.613888888888894,83.3,15.316666666666666,6.844444444444445,1.1333333333333335,2.111111111111111,1.4055555555555557,1.1472222222222224,0.38333333333333336,0.9944444444444446,1.5944444444444443,0.36084628983751793,0.13771359042192374,0.359124467353634,0.09444444444444446,0.09444444444444446,0.09444444444444446,0.46111111111111097,13.25
Marquette 2013,16.18441558441559,76.67012987012986,14.303896103896106,5.5168831168831165,0.8025974025974025,1.7168831168831167,1.1454545454545453,1.0597402597402599,0.2727272727272727,0.5324675324675324,1.3376623376623376,0.3487955623020558,0.13812925170068027,0.318663320806178,0.08051948051948052,0.08051948051948053,0.08051948051948053,-0.509090909090909,5.542857142857144
Memphis 2013,20.38888888888889,85.95679012345678,15.919753086419753,7.725308641975308,1.070987654320988,2.4413580246913584,1.7808641975308643,1.4166666666666667,0.6327160493827161,0.9197530864197532,1.7901234567901234,0.41149896057303464,0.17915017081683748,0.38661304402045144,0.10493827160493827,0.10493827160493827,0.10493827160493827,0.27160493827160476,10.111111111111109
Miami FL 2013,20.009259259259256,75.46604938271604,14.154320987654323,7.030864197530864,0.8641975308641975,2.37962962962963,1.1296296296296298,1.0524691358024691,0.45370370370370366,0.6172839506172839,1.4598765432098766,0.36973211973211967,0.15949686458945717,0.35125171467764055,0.10185185185185185,0.10185185185185185,0.10185185185185186,0.03703703703703706,8.472222222222221
Michigan 2013,19.384615384615383,82.91666666666667,13.971153846153847,7.512820512820513,0.8557692307692308,2.189102564102564,1.3782051282051282,0.9038461538461539,0.2916666666666667,0.5865384615384616,1.221153846153846,0.3736957060970219,0.1626564407814408,0.31655959780959786,0.10576923076923077,0.10576923076923075,0.10576923076923075,-0.05128205128205128,10.35897435897436
Michigan St. 2013,16.613636363636363,65.26515151515152,12.636363636363637,5.684343434343433,0.8282828282828283,1.9974747474747476,1.1035353535353534,1.0909090909090908,0.3156565656565656,0.6717171717171717,1.3207070707070707,0.3291279604893686,0.12374238415905082,0.306716095352459,0.08333333333333331,0.08333333333333334,0.08333333333333331,-0.20707070707070702,8.222222222222223
Middle Tennessee 2013,17.147058823529413,88.46791443850269,16.66042780748663,6.2032085561497325,0.9171122994652404,2.0000000000000004,1.219251336898396,1.144385026737968,0.32085561497326204,0.6122994652406416,1.7379679144385023,0.40086756677665764,0.15689033189033189,0.3696456544050127,0.08823529411764706,0.08823529411764706,0.08823529411764705,-0.42245989304812837,13.058823529411766
Minnesota 2013,16.954545454545453,73.18716577540107,13.318181818181818,5.780748663101604,1.0588235294117647,1.9117647058823528,1.2433155080213902,1.1310160427807487,0.4893048128342245,0.6443850267379679,1.4625668449197862,0.3436102444792285,0.13456895154756118,0.3530601751189986,0.0855614973262032,0.0855614973262032,0.0855614973262032,0.005347593582887737,6.352941176470588
Mississippi 2013,17.227272727272727,73.56565656565655,13.41161616161616,6.654040404040404,0.9343434343434344,2.0176767676767677,1.0732323232323233,0.9621212121212124,0.4368686868686868,0.7171717171717171,1.4419191919191918,0.3382865708678989,0.1275295586848617,0.31428425670849913,0.08585858585858584,0.08585858585858587,0.08585858585858586,0.38383838383838376,10.027777777777777
Missouri 2013,19.388235294117646,80.65882352941176,14.729411764705882,7.364705882352941,1.1735294117647057,2.4676470588235295,1.3411764705882354,1.252941176470588,0.34117647058823525,0.65,1.5823529411764707,0.3550505797067215,0.17582792207792206,0.4012248617395676,0.09705882352941175,0.09705882352941174,0.09705882352941178,-0.5235294117647059,9.764705882352944
Montana 2013,19.55625,85.809375,14.94375,6.84375,0.596875,2.1,1.25,1.121875,0.29375,0.565625,1.60625,0.3948482593795094,0.21878720238095237,0.37125911848568094,0.096875,0.096875,0.096875,-0.525,5.90625
New Mexico 2013,19.48,77.14571428571428,14.671428571428569,6.545714285714285,0.7657142857142858,2.3514285714285714,1.4171428571428573,1.082857142857143,0.37142857142857144,0.5942857142857142,1.4857142857142858,0.34529909772766915,0.1813983952555381,0.3790529531159783,0.09714285714285716,0.09714285714285717,0.09714285714285714,-0.2342857142857143,6.828571428571427
New Mexico St. 2013,19.09428571428571,73.62571428571428,14.394285714285711,6.448571428571428,1.0142857142857142,2.288571428571429,1.1028571428571428,1.337142857142857,0.5257142857142858,0.5371428571428571,1.4,0.33932943247228964,0.15360544217687075,0.35001236858379714,0.09714285714285716,0.09714285714285714,0.09714285714285716,-0.5485714285714286,5.714285714285714
North Carolina 2013,16.85353535353535,77.53282828282828,14.118686868686867,6.5732323232323235,1.0,2.0,1.4166666666666667,0.98989898989899,0.28787878787878785,0.6893939393939393,1.2474747474747476,0.38290249820646677,0.122571024654358,0.2867304903289752,0.08585858585858587,0.08585858585858587,0.08585858585858586,-0.025252525252525252,7.638888888888887
North Carolina A&T 2013,20.297297297297295,69.1171171171171,15.486486486486488,6.366366366366367,0.906906906906907,2.321321321321322,1.1291291291291294,1.5045045045045045,0.45945945945945954,0.7177177177177179,1.9609609609609606,0.34907212407212407,0.14396566896566898,0.35555676389009716,0.10510510510510512,0.1051051051051051,0.10510510510510511,-0.6546546546546546,1.027027027027027
North Carolina St. 2013,27.01632653061225,104.75102040816326,18.869387755102043,10.551020408163264,1.3224489795918366,3.236734693877551,2.016326530612245,1.6489795918367347,0.5428571428571428,0.8938775510204081,1.9836734693877551,0.43645865539022805,0.1783638130576906,0.49470344847895875,0.13877551020408163,0.1387755102040816,0.1387755102040816,-0.4244897959183674,7.257142857142858
Northwestern St. 2013,18.578125,100.209375,19.303125,7.7,1.153125,2.16875,1.475,1.2875,0.446875,0.921875,1.784375,0.46257128288378296,0.18191468253968254,0.42345420204795203,0.096875,0.09687500000000002,0.096875,0.1625,9.5625
Notre Dame 2013,21.96190476190476,84.58730158730158,15.926984126984125,7.552380952380951,0.9777777777777776,2.5142857142857142,1.8253968253968251,1.1365079365079367,0.4126984126984128,0.5428571428571428,1.5238095238095237,0.3782227736989642,0.1786885865457294,0.3576146340432055,0.10793650793650794,0.10793650793650794,0.10793650793650794,-0.3619047619047619,7.028571428571427
Ohio St. 2013,21.510135135135137,93.77364864864866,17.64527027027027,7.527027027027028,1.0135135135135136,2.5337837837837833,1.4662162162162162,1.114864864864865,0.44594594594594594,0.7364864864864864,1.6317567567567568,0.42218975656475655,0.19549317986817988,0.3968361218361218,0.11148648648648649,0.11148648648648649,0.1114864864864865,0.13513513513513511,10.135135135135137
Oklahoma 2013,19.396875,85.36875,16.8375,6.875,0.96875,2.2375,1.19375,1.11875,0.265625,0.625,1.665625,0.3575515589394266,0.1476848672161172,0.39042300683385245,0.09687500000000002,0.096875,0.09687499999999998,-0.45625,4.78125
Oklahoma St. 2013,20.18560606060606,76.32575757575756,14.299242424242426,7.113636363636364,1.0492424242424243,2.6325757575757573,1.28030303030303,1.321969696969697,0.5643939393939393,0.7007575757575757,1.875,0.36738228936591233,0.09816468253968252,0.35529802688893597,0.12121212121212122,0.12121212121212122,0.1212121212121212,-0.11363636363636367,9.242424242424242
Oregon 2013,18.321621621621624,74.37027027027027,14.629729729729732,6.4459459459459465,0.9864864864864863,2.132432432432432,1.181081081081081,1.345945945945946,0.3621621621621622,0.7702702702702704,1.5378378378378381,0.3699841862341862,0.13729944229944233,0.3507348282348282,0.0918918918918919,0.09189189189189187,0.09189189189189191,-0.4270270270270271,7.459459459459458
Pacific 2013,17.184415584415586,87.27012987012988,16.01038961038961,5.810389610389611,0.7194805194805194,1.7896103896103897,1.290909090909091,0.9168831168831169,0.10909090909090909,0.4805194805194805,1.514285714285714,0.35496289424860855,0.22344465058750773,0.3329596990311276,0.08831168831168831,0.08831168831168833,0.08831168831168833,-0.6545454545454544,3.8571428571428568
Pittsburgh 2013,19.62121212121212,100.23939393939393,17.996969696969693,6.748484848484848,1.124242424242424,2.0242424242424244,1.590909090909091,1.0272727272727273,0.3818181818181817,0.6454545454545455,1.6545454545454548,0.4317768342768343,0.1551022126022126,0.4028426035244218,0.09696969696969696,0.09696969696969698,0.09696969696969697,-1.1102230246251566e-17,13.727272727272723
Saint Louis 2013,18.834285714285713,77.39714285714285,14.942857142857141,6.4399999999999995,0.7171428571428571,2.065714285714286,1.2057142857142857,1.0514285714285712,0.29714285714285704,0.702857142857143,1.6285714285714286,0.36271332635618353,0.16494959802102657,0.36572263450834874,0.09428571428571428,0.09428571428571428,0.09428571428571429,-0.10285714285714283,9.971428571428573
Saint Mary's 2013,18.565714285714286,87.17999999999999,15.0,6.994285714285715,0.9828571428571431,2.18,1.3571428571428572,1.0685714285714283,0.27999999999999997,0.5828571428571427,1.6228571428571428,0.3921630894782155,0.19697928262213976,0.3717612863327149,0.09428571428571429,0.09428571428571429,0.09428571428571428,-0.4114285714285713,11.314285714285715
San Diego St. 2013,20.630718954248366,88.08823529411762,16.209150326797385,7.111111111111111,1.0130718954248366,2.4803921568627456,1.2745098039215685,1.1993464052287583,0.47058823529411753,0.7058823529411764,1.5163398692810457,0.4004163955144347,0.1452523602033406,0.33786581972856483,0.10457516339869281,0.10457516339869281,0.10457516339869281,-0.045751633986928025,8.058823529411766
South Dakota St. 2013,21.666666666666668,83.29523809523809,15.057142857142857,7.901587301587302,0.907936507936508,2.568253968253968,1.5523809523809526,1.088888888888889,0.24761904761904763,0.5428571428571428,1.5206349206349206,0.35958068827116446,0.1869450743260267,0.3910096517239374,0.10793650793650794,0.10793650793650796,0.10793650793650793,-0.5968253968253969,8.085714285714287
Southern 2013,21.188552188552187,87.86868686868688,17.417508417508415,7.212121212121212,0.7575757575757577,2.5925925925925926,1.2255892255892258,1.121212121212121,0.4175084175084175,0.7946127946127945,1.8181818181818181,0.36648322683676215,0.1628080019494161,0.3966350708774951,0.10774410774410774,0.10774410774410775,0.10774410774410775,0.18181818181818177,10.272727272727273
Syracuse 2013,19.40555555555555,76.70277777777777,13.816666666666668,6.908333333333335,1.197222222222222,2.1194444444444445,1.411111111111111,1.1666666666666667,0.5972222222222222,0.8472222222222222,1.5611111111111113,0.35536764952883376,0.13895610562277227,0.32556768077601406,0.09722222222222222,0.09722222222222225,0.09722222222222222,0.5555555555555556,9.85
Temple 2013,20.72875816993464,84.29411764705881,15.490196078431373,7.535947712418301,1.0032679738562091,2.235294117647059,1.5490196078431373,1.127450980392157,0.3725490196078431,0.8398692810457516,1.7058823529411766,0.3578269270671231,0.16883588452215903,0.36165808138847355,0.1045751633986928,0.10457516339869281,0.10457516339869279,0.16993464052287577,4.382352941176471
UCLA 2013,24.192857142857143,91.1392857142857,17.299999999999997,8.924999999999999,1.0678571428571426,2.857142857142857,1.9321428571428572,1.275,0.43214285714285716,0.9607142857142859,1.75,0.44186899380964506,0.20509804679447535,0.4057004305218591,0.12142857142857141,0.12142857142857144,0.12142857142857141,0.23571428571428577,5.628571428571428
UNLV 2013,19.148571428571426,78.37428571428572,15.165714285714287,6.91142857142857,1.002857142857143,2.5171428571428573,1.5428571428571427,1.3285714285714287,0.562857142857143,0.7028571428571428,1.6114285714285714,0.3643539000681858,0.17041661513090084,0.3885571016285302,0.09714285714285717,0.09714285714285714,0.09714285714285711,-0.12571428571428567,8.428571428571429
Valparaiso 2013,19.35,87.86764705882352,16.347058823529416,6.902941176470589,0.7470588235294118,2.1470588235294117,1.3411764705882354,1.3764705882352941,0.3205882352941176,0.6441176470588236,1.6823529411764706,0.4182565718595129,0.19144957983193275,0.3681909430438842,0.09705882352941178,0.09705882352941175,0.09705882352941177,-0.8235294117647058,9.176470588235292
VCU 2013,17.042929292929294,79.20959595959596,14.47979797979798,6.5934343434343425,1.0580808080808082,1.6691919191919196,1.2575757575757576,0.9823232323232323,0.25757575757575757,1.0075757575757576,1.676767676767677,0.366626537743962,0.15611990072217344,0.310952963983267,0.08585858585858587,0.08585858585858587,0.08585858585858586,0.5656565656565657,11.833333333333337
Villanova 2013,21.80718954248366,84.87581699346406,17.08496732026144,7.297385620915033,1.0032679738562091,2.5098039215686274,1.3169934640522876,1.620915032679739,0.36601307189542487,0.826797385620915,2.0326797385620914,0.3805285416877113,0.16860058967902106,0.42857887392201116,0.10784313725490197,0.10784313725490197,0.10784313725490198,-0.8562091503267973,2.9411764705882355
Western Kentucky 2013,15.983796296296298,65.42361111111113,12.351851851851853,5.379629629629629,0.8703703703703706,1.7800925925925926,0.9074074074074074,1.162037037037037,0.2638888888888889,0.4907407407407407,1.5023148148148147,0.3074402256693924,0.11621703913370579,0.2778857459413015,0.08101851851851852,0.08101851851851852,0.08101851851851853,-0.8148148148148148,1.4444444444444444
Wichita St. 2013,15.496503496503495,69.4895104895105,13.226107226107224,5.4009324009324,0.9044289044289044,1.8251748251748252,1.0582750582750582,0.979020979020979,0.3426573426573426,0.5874125874125874,1.3682983682983685,0.344471728737463,0.13914326414326414,0.27935246571610206,0.07925407925407926,0.07925407925407925,0.07925407925407925,-0.0979020979020979,7.615384615384614
Wisconsin 2013,21.333333333333332,88.30793650793652,16.231746031746034,6.917460317460318,1.0634920634920637,2.511111111111111,1.4222222222222225,0.9936507936507935,0.4539682539682539,0.5968253968253968,1.4444444444444442,0.3892765964194535,0.226158982111363,0.3146249341487437,0.10793650793650794,0.10793650793650791,0.10476190476190478,0.11428571428571432,9.342857142857143
